train_loss,train_iou,val_loss,val_iou,fold
0.059789272370161836,0.8909159198955253,0.09873258355347549,0.8324594664223054,2
0.058672536868188116,0.8926175289683872,0.09913534879246179,0.8318195623510024,2
0.05894498309051549,0.8922331282386073,0.09892175971146892,0.8321971490102655,2
0.058244247155057056,0.8932869145163783,0.098718696328647,0.832485722268329,2
0.058255132439511796,0.8933074244746455,0.09928740769186441,0.8315428968738107,2
0.05827056500646803,0.8932952139112684,0.09895892309791901,0.83212630888995,2
0.058043628517124385,0.8936655781887196,0.09930704402572968,0.8315910398960114,2
0.05734417802757687,0.8948383607246257,0.09919015734511263,0.831746890264399,2
0.057076788127974225,0.8952116915473232,0.09887877676416845,0.8321975294281455,2
0.05733627196815279,0.8947825632713459,0.09882309846580029,0.8323025352814618,2
0.05768043156023379,0.8942757809603655,0.09936669907149147,0.8314831651308957,2
0.05730766234574495,0.8947843317632322,0.09892386822577785,0.8321258004973916,2
0.056973269043697254,0.895534481384136,0.09904296992017943,0.8319655174718183,2
0.05725329770810074,0.8949906863548137,0.09901482053101063,0.8319922948584837,2
0.25433756347607683,0.6447669306287059,0.17811338526799397,0.733789865146665,3
0.14769293105712644,0.7699926873048146,0.14355279066983392,0.7690670279895558,3
0.14424173415259078,0.7738673273060057,0.12096808872678701,0.8054744899272919,3
0.12790547333381794,0.7943450967470805,0.13359593052197904,0.7879587797557607,3
0.12125435634343712,0.802622362640169,0.11012931551565142,0.8172201733378803,3
0.10281031438046032,0.8270688873750193,0.11426151357591152,0.8115256621557123,3
0.10289688124148934,0.8266476690769196,0.10835576714838252,0.8215165480094797,3
0.10036809407174588,0.8294123179382749,0.11896467997747309,0.8070257525233662,3
0.10306037231175988,0.8271878333003433,0.11839754243983942,0.8054646928520763,3
0.09109168557657135,0.8425201495488485,0.11171517532099695,0.8122662428547355,3
0.08748609349131584,0.8480957318235327,0.11316017773659791,0.810808894388816,3
0.07908502221107483,0.8603683167033725,0.10761601072462167,0.8212929105057436,3
0.07448199065747084,0.8672417199170148,0.10300856861559783,0.8283593575744068,3
0.07214962420640168,0.8708666167877338,0.10295145388911753,0.8281142308431513,3
0.07022704021246345,0.8736632327238719,0.10287060435203944,0.8285608800018535,3
0.06851612464697272,0.8765047940942976,0.10135225403834791,0.830621509867556,3
0.06749792959955003,0.878199671153669,0.1047426836893839,0.8254067143973183,3
0.06483526418882388,0.8822563747564952,0.1016885015894385,0.8299938133534264,3
0.06281999192304082,0.8854440923090334,0.10432587246246197,0.8268774379702175,3
0.06203807556518802,0.8867116672021371,0.10250690305495963,0.8295222187743467,3
0.060765252069190694,0.8890060237160435,0.10360775186735041,0.827555338249487,3
0.05925391263983868,0.8913900883109481,0.10636156950803365,0.82338947846609,3
0.059431706148165245,0.8908858177838502,0.102578055113554,0.828949255101821,3
0.05936758614800595,0.8911161773734623,0.10424404383143958,0.8265225045821246,3
0.05890224800893554,0.8919344341313398,0.10270118505200919,0.8287390488035539,3
0.059543894176129944,0.8910036000940534,0.10272536350085455,0.8287795431473676,3
0.23906566840079096,0.6596642681845912,0.1610294259427225,0.7559346078949816,4
0.14405923375376947,0.7732474161518945,0.1496547887868741,0.7577409980928197,4
0.13400393238774053,0.7850882993804084,0.14034580954295747,0.7817075226236793,4
0.12243014887251236,0.8010606748086435,0.15953950156622074,0.7669709167059731,4
0.11970375552773475,0.8030987194290867,0.13118634789305575,0.792507446864072,4
0.10498832869860861,0.8230568943200288,0.11089575104415417,0.8191860738922568,4
0.10244194120168686,0.826588605289106,0.14983701684019146,0.7743670572252834,4
0.0969253033813503,0.8346879497722343,0.11433071314412005,0.8142421236809563,4
0.09012287405354005,0.8438490993446774,0.12407356391058248,0.8045127177063156,4
0.0954352407819695,0.8365513571986446,0.115290692076087,0.8153459464802462,4
0.08042705870336957,0.8587994915467722,0.104983035584583,0.8278103944133309,4
0.07691380806543209,0.8638178394900428,0.10513328673208461,0.8271302484414157,4
0.07336479408873452,0.8689829746882121,0.10631762729848132,0.8261997647145215,4
0.07097808928401382,0.8727494531207615,0.1063533035271308,0.8260401794139076,4
0.06982009554350818,0.8746253068800326,0.10673270254012417,0.8253452760331771,4
0.06764918738217265,0.8780048341662795,0.10624640774639214,0.8262127935886383,4
0.066282392486378,0.8802270831885162,0.10650555077282821,0.8259467316024444,4
0.06606261327310844,0.8805177668730418,0.10636128496159525,0.8259522388963139,4
0.06604508398859589,0.8806224531597562,0.10631473296705414,0.8261077921180164,4
0.0654351421252445,0.8815402119248001,0.10641460043980795,0.8259429160286399,4
0.06633414093542982,0.8801746681884483,0.10623022574273978,0.8261156897334492,4
0.2620118088468357,0.6331722626531565,0.1842421050019124,0.716835023725734,5
0.14947621767167693,0.7645188265376621,0.12333298288285732,0.7993920506799922,5
0.12330161752524199,0.7996752173812302,0.16225345334147706,0.7564796980689553,5
0.12483727589801506,0.7975947159307974,0.14378828522475326,0.7778981542762589,5
0.11925839434067408,0.8050331115722656,0.12078903319642824,0.8035059886820176,5
0.10367473838505921,0.8256983289012203,0.11502704988507663,0.8114658462650636,5
0.09774603923713719,0.8341025685822522,0.1091379545190755,0.8195965193650302,5
0.09513382202497235,0.8368190418790888,0.11057016220601167,0.8184775806525174,5
0.09634941733545727,0.8355920290505444,0.11865811345770079,0.8075884606908349,5
0.0908957052010077,0.8427986436420016,0.11525769805645242,0.8138391918995801,5
0.08087867142425643,0.8573989649613698,0.10540089208413572,0.8244369766291451,5
0.08094012119151928,0.8577210249724212,0.10806544826311223,0.8206699122400845,5
0.07359811310414914,0.8681794204093792,0.1120386792018133,0.8157611261395847,5
0.07515795156359673,0.8662278826589938,0.11660942106562502,0.8081835455754224,5
0.07394901447825962,0.8677451985853689,0.10640551807249293,0.823996439576149,5
0.06250623884024444,0.8860019871482143,0.10249018603388,0.8289065282134449,5
0.05964851470457183,0.8907140711943309,0.10309191376847379,0.8282333901699852,5
0.05761567205190658,0.8940336083924328,0.10372405159561073,0.8272354418740553,5
0.056018680030549016,0.8967585351732043,0.10264116974876207,0.8288728314287522,5
0.05373013201687071,0.9005986171740072,0.10281166543855387,0.828321726883159,5
0.051820390229975734,0.903753928564213,0.1027289385743001,0.8283643179080066,5
0.05187548583856336,0.903713298285449,0.10272922761300031,0.8283531087286332,5
0.051929248483092695,0.9037233436549151,0.10256806530934923,0.8286290957647211,5
0.051751046572570444,0.903842274789457,0.10208448932013091,0.8293870240449905,5
0.051172065044994705,0.9048008408811358,0.10295368237968754,0.827982799095266,5
0.05132669061422348,0.9046315937130539,0.10285132235902197,0.8280878435162937,5
0.05101087769424474,0.905193978327292,0.10228123493930873,0.8290800680132473,5
0.05131640986159996,0.9046160051116237,0.1027623830253587,0.8283745041664909,5
0.05057290527555677,0.905989635432208,0.10311862147029709,0.8277778686846003,5
0.05062464241076399,0.9058263056808048,0.10228278849493055,0.8291750085704467,5
0.05011334653805803,0.9066397488117218,0.10301187152371687,0.8279795015559477,5
0.05096620958712366,0.9051918089389801,0.10257748119971331,0.8286350465872708,5
0.05049338746401999,0.9060787282608174,0.10286015754236895,0.8281784802675247,5
0.05063425147974933,0.9058235325195171,0.10272468812763691,0.8283564308110405,5
